time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
11-10-1995,25.2,19.2,21.7,0,0,0,9.5,20.2,35
12-10-1995,27.2,20.7,23.5,0,0,0,10.5,20.9,73
13-10-1995,28.1,22,25,3.9,3.9,0,10.6,16.9,177
14-10-1995,24.2,19.8,22.3,12.5,12.5,0,17.3,27.7,350
15-10-1995,26.1,18.8,22,0,0,0,18.2,32.8,26
16-10-1995,25.8,18.1,21.7,0,0,0,15.7,28.8,52
17-10-1995,26,19.1,22.4,1.3,1.3,0,16.6,27.7,68
18-10-1995,21.5,18.2,19.8,1.8,1.8,0,20.9,35.6,17
19-10-1995,22.9,17.9,20,0,0,0,19.2,33.1,30
20-10-1995,23.4,17.5,19.9,1.4,1.4,0,22.8,37.4,14
21-10-1995,23.1,18.1,19.8,0,0,0,19.4,32.4,360
22-10-1995,24.6,19.2,21.3,0,0,0,14.1,24.1,8
23-10-1995,24.6,17.7,20.7,3,3,0,22.7,38.5,336
24-10-1995,19.6,15.1,17.8,0,0,0,26.6,46.4,13
25-10-1995,20.4,14.4,17.1,0,0,0,15.7,28.4,12
26-10-1995,21.1,15.5,17.8,0,0,0,17.6,30.2,5
27-10-1995,22.2,15.8,18.6,0,0,0,12.3,24.1,360
28-10-1995,23.3,16.4,19.4,0,0,0,11.9,21.6,359
29-10-1995,24.1,16.9,20.1,0,0,0,12.7,23.8,1
30-10-1995,24,16.5,20.3,0,0,0,18,29.5,339
31-10-1995,20.2,13,16.5,0,0,0,16.6,30.6,19
01-11-1995,18.9,12.7,15.3,0,0,0,17.4,30.6,20
02-11-1995,17.2,13.1,14.9,0,0,0,15.3,27.4,11
03-11-1995,18.8,13.1,15.8,0,0,0,11.9,20.2,6
04-11-1995,20.1,13.9,16.5,0,0,0,13.8,23,358
05-11-1995,22.1,14.9,18.2,0,0,0,11.5,21.2,355
06-11-1995,23.1,14.9,18.6,0,0,0,10.9,18,334
07-11-1995,20.9,8.6,13.9,0,0,0,32.4,56.9,25
08-11-1995,15,9.4,12.6,0,0,0,9.4,21.2,124
09-11-1995,18.8,9.8,14.1,0,0,0,10.5,18.7,219
10-11-1995,20.2,9.4,15.1,0,0,0,12.7,26.6,26
11-11-1995,17.6,11.4,14.6,0,0,0,6.1,12.6,24
12-11-1995,21.2,12.9,17.4,0,0,0,7.1,15.1,117
13-11-1995,16.2,13,14.3,8.6,8.6,0,18.8,31,344
14-11-1995,16.4,10.4,13.5,0,0,0,21,38.9,15
15-11-1995,17,8.3,12.4,0,0,0,10.8,24.5,26
16-11-1995,17.6,8.6,12.6,0,0,0,9.3,15.1,47
17-11-1995,20,10.7,15.1,0,0,0,14.4,23,23
18-11-1995,19.8,12.4,15.9,0,0,0,15,22.7,352
19-11-1995,17.1,9.4,13.4,0,0,0,22.4,37.8,15
20-11-1995,12.7,9.4,10.6,0,0,0,19.3,33.5,11
21-11-1995,13.4,7.7,11.1,0,0,0,10.3,21.2,286
22-11-1995,15.8,7.9,11.7,0,0,0,9.5,19.1,306
23-11-1995,15.4,3.7,9.1,0,0,0,32.2,53.3,320
24-11-1995,12.2,3.9,8.6,0,0,0,11.3,20.2,197
25-11-1995,14.7,6.6,10.9,0,0,0,11.5,23,158
26-11-1995,15.9,9.4,13.1,0,0,0,13.4,22,359
27-11-1995,17.1,11.7,13.6,0,0,0,15.5,26.6,8
28-11-1995,14,9.9,12.2,0,0,0,11.4,19.4,9
29-11-1995,15.9,10.6,13.5,0,0,0,14.8,25.6,7
30-11-1995,16.5,10.9,13.1,0,0,0,19.6,32,8
01-12-1995,14,11,12,0,0,0,15.5,28.1,1
02-12-1995,13.9,10.5,11.8,0.5,0.5,0,15,25.6,346
03-12-1995,14.7,8.8,11.4,0,0,0,12.6,23.8,12
04-12-1995,12.9,7.1,9.8,0,0,0,14.3,25.6,8
05-12-1995,12.7,6.7,9.2,0,0,0,15.3,27.4,21
06-12-1995,11.1,4.9,7.8,0,0,0,13.2,28.4,23
07-12-1995,10.9,4.2,7.3,0,0,0,16.3,28.4,28
08-12-1995,9.9,4.2,6.7,0,0,0,14.3,27.7,27
09-12-1995,11.2,3.4,7,0,0,0,10.6,23.4,49
10-12-1995,14.8,4.3,9.8,0,0,0,7.9,15.1,50
11-12-1995,16.1,6.7,11.3,0,0,0,16.9,28.4,356
12-12-1995,15.9,7.8,11.1,0,0,0,17.3,31,11
13-12-1995,15.7,8.2,11.2,0,0,0,10.6,18,3
14-12-1995,15.4,8.1,11.2,0,0,0,21.7,35.3,4
15-12-1995,13.6,7.3,10.3,12.2,12.2,0,21.2,35.6,9
16-12-1995,7.8,4.7,5.8,12,12,0,27.4,46.8,8
17-12-1995,7.2,4.2,5.7,2.5,2.5,0,23.2,41.8,15
18-12-1995,8.5,4.3,6.5,0,0,0,17.3,33.5,2
19-12-1995,10.1,5.1,8.1,0,0,0,12.3,21.6,0
20-12-1995,10.6,4.1,7.1,0,0,0,12.4,20.2,359
21-12-1995,12.1,5.3,8.2,0,0,0,13,24.1,11
22-12-1995,12.6,6.2,9.9,0,0,0,10.9,18.4,358
23-12-1995,14.4,7.6,10.3,0,0,0,20.8,35.6,12
24-12-1995,11.1,2,6.7,0,0,0,28.5,46.4,28
25-12-1995,6.6,2,4.2,0,0,0,24.8,42.8,21
26-12-1995,7.8,2.3,4.7,0,0,0,17.1,29.5,10
27-12-1995,8.9,2.8,6,0,0,0,11.5,24.1,339
28-12-1995,11.4,1.5,6.2,0,0,0,11.7,22.7,335
29-12-1995,11.4,1.9,6.7,0,0,0,7,15.5,320
30-12-1995,11.6,2,6,0,0,0,10.5,14.8,184
31-12-1995,14.9,2.6,8.5,0,0,0,10.9,20.5,319
01-01-1996,13,2.8,7.3,0,0,0,11.7,15.5,278
02-01-1996,16.9,3.3,9.7,0,0,0,11.4,18.7,135
03-01-1996,15.7,3.5,9.1,0,0,0,10.7,15.1,53
04-01-1996,18.2,3.3,12,0,0,0,15.2,24.5,290
05-01-1996,18.5,8.8,12.7,4.5,4.5,0,15.2,25.9,77
06-01-1996,16.4,6.8,11.1,0,0,0,13.3,23,89
07-01-1996,16,3.6,9.8,5.5,5.5,0,36.3,59.8,78
08-01-1996,5.2,1.2,2.8,0.1,0,0.07,31.2,52.9,69
09-01-1996,5.8,1.1,4,0,0,0,10.9,22.3,83
10-01-1996,8,3,4.9,0,0,0,10.9,17.6,72
11-01-1996,11.2,3.1,8,5.9,5.9,0,17.9,29.9,64
12-01-1996,7.8,5.5,6.5,14.9,14.9,0,19.7,32.4,89
13-01-1996,5.8,4.9,5.4,6.4,6.4,0,19.6,32.4,109
14-01-1996,8.1,4.8,6.4,14.9,14.9,0,22.2,44.6,88
15-01-1996,7.2,2.5,5,0.4,0.4,0,22,35.3,80
16-01-1996,7.9,2.6,6.1,5.2,5.2,0,19.9,33.1,63
17-01-1996,5.1,1.8,3.5,18.8,18.4,0.28,26.3,41.8,83
18-01-1996,2.7,1.2,1.9,6.4,2.9,2.45,24.6,42.1,77
19-01-1996,4.2,1.3,3,0.9,0.2,0.49,16.2,28.8,73
20-01-1996,5.3,3.2,4.1,16.8,16.2,0.42,12.7,26.3,75
21-01-1996,5.7,3.3,4.4,4.7,4.7,0,16.9,28.1,100
22-01-1996,6.1,2.3,4.5,0.5,0.5,0,15,27.4,99
23-01-1996,8,2.6,5.8,0,0,0,15.6,26.3,74
24-01-1996,6.9,3.2,4.7,13.8,13.8,0,23.2,37.8,84
25-01-1996,5.6,1.3,3.6,0.6,0.6,0,23.5,40.3,72
26-01-1996,6.7,0.9,3.8,0,0,0,16.7,29.5,78
27-01-1996,8.2,1.1,4.6,0,0,0,8.7,17.3,106
28-01-1996,10.3,3.7,6.8,0,0,0,10.5,17.3,106
29-01-1996,11.5,4.8,8.5,0,0,0,14.2,23,81
30-01-1996,12.5,5.6,8.9,0,0,0,14.8,28.1,57
31-01-1996,12.7,3.5,8,0,0,0,20.6,35.3,81
01-02-1996,9.6,2.8,5.9,0,0,0,21.4,38.2,74
02-02-1996,8.1,1.7,4.4,0,0,0,18.6,33.1,69
03-02-1996,9.2,2,6.3,0,0,0,10.1,18.4,109
04-02-1996,12.8,2,7.7,0,0,0,8.7,15.5,237
05-02-1996,14.4,3.2,8.9,0,0,0,15,25.6,66
06-02-1996,14.7,5.2,9.4,0.1,0.1,0,12.9,22.7,39
07-02-1996,15,6.1,10,1,1,0,23.8,38.5,85
08-02-1996,8.9,4.3,6.2,1.8,1.8,0,21.3,36.4,83
09-02-1996,10.6,1.6,6,0,0,0,19.4,32.8,77
10-02-1996,8.8,2.1,5.7,0,0,0,9.7,21.6,314
11-02-1996,16.6,3.5,10.9,0,0,0,16.3,26.6,273
12-02-1996,20.1,9.6,15.2,0,0,0,20.2,32.8,257
13-02-1996,22.5,13,17.2,0,0,0,14.5,24.1,283
14-02-1996,23.8,12.1,18.3,0.2,0.2,0,26.6,44.6,78
15-02-1996,14.4,7.2,10.9,2.2,2.2,0,28.9,47.5,76
16-02-1996,9.1,1.6,5.7,21.3,21,0.21,34.2,56.2,75
17-02-1996,1.5,-0.8,0.4,10.1,2.8,5.11,35.9,61.6,72
18-02-1996,2.6,-1.1,0.3,0.8,0,0.56,27.1,47.9,67
19-02-1996,4.4,-0.8,1.8,0,0,0,26.9,44.6,69
20-02-1996,5.4,0.4,2.6,0,0,0,23.1,40.3,69
21-02-1996,5.5,0.6,3,1.5,0.1,0.98,19.1,32.8,72
22-02-1996,5.4,1,3.3,0.3,0.2,0.07,16.1,27,77
23-02-1996,4.8,2.2,3.2,1.1,1,0.07,13.2,24.5,68
24-02-1996,6.9,2.1,4.6,0,0,0,12,19.8,81
25-02-1996,9.4,3,6.6,0.2,0.2,0,14.5,23,85
26-02-1996,10.4,1.5,6.4,0.3,0.3,0,10.4,19.1,102
27-02-1996,12.1,4,7.5,0,0,0,18.5,30.6,74
28-02-1996,11.3,5.4,8.7,0,0,0,9.8,17.3,30
29-02-1996,14.5,3.7,9.5,0,0,0,10.7,19.1,173
01-03-1996,14.7,2.5,9.1,0,0,0,13.3,28.1,80
02-03-1996,16.6,4.1,10.4,0,0,0,11.2,19.8,309
03-03-1996,18.5,7.8,12.6,0,0,0,14.4,23,72
04-03-1996,19.6,7.6,13.1,0,0,0,11.3,20.2,53
05-03-1996,22.3,10.2,16.1,0,0,0,10.1,18.7,346
06-03-1996,24.7,13.7,19.5,0,0,0,19.1,32.8,271
07-03-1996,24.8,10.7,17.7,9.2,9.2,0,32.8,54.7,79
08-03-1996,10.4,3.5,7.2,8.2,8.2,0,32.9,54.4,70
09-03-1996,6.2,3.7,5.3,5.2,5,0.14,21.6,42.5,84
10-03-1996,9.4,3.9,7.1,0.1,0.1,0,10.5,16.9,196
11-03-1996,12.8,6.3,10.3,0.4,0.4,0,15.3,24.8,91
12-03-1996,12.4,6.6,9.6,0,0,0,14.9,23.4,264
13-03-1996,13.9,7.8,12,14.3,14.3,0,14.5,32.4,302
14-03-1996,14.1,8.9,11.7,37.7,37.7,0,17.6,40.3,141
15-03-1996,14.3,10.1,12.7,2.9,2.9,0,12,20.5,312
16-03-1996,26.8,10.8,16.1,57.6,57.6,0,31.3,59.4,106
17-03-1996,12.1,6.5,9.7,13.7,13.7,0,27,42.8,73
18-03-1996,8.4,6.2,7.4,15.3,15.3,0,22.7,38.9,51
19-03-1996,7.4,6.2,6.8,21.5,21.5,0,16.4,32,67
20-03-1996,10.1,6.8,8.8,12.6,12.6,0,13.3,22.3,73
21-03-1996,12.7,8.1,9.9,1.6,1.6,0,18.2,30.6,88
22-03-1996,12.4,8.1,10,4,4,0,20.9,33.8,70
23-03-1996,9.1,6.8,7.7,17.8,17.8,0,20.4,37.8,77
24-03-1996,7.6,5.8,6.8,21.4,21.4,0,20.1,38.2,95
25-03-1996,7.6,5.8,6.7,21,21,0,17.1,29.2,73
26-03-1996,8.2,6.9,7.4,24.8,24.8,0,17.2,29.2,86
27-03-1996,10.4,7.6,8.5,19.8,19.8,0,19.1,31.3,85
28-03-1996,9.4,8,8.5,47.6,47.6,0,21.7,45.4,99
29-03-1996,11.5,5.8,9.1,4.2,4.2,0,13.9,24.5,134
30-03-1996,17,9.1,13.4,4.2,4.2,0,22.4,37.4,69
31-03-1996,12.4,5.7,9.8,8.6,8.6,0,33.9,56.2,73
01-04-1996,9.9,5.7,8,0,0,0,25.9,44.6,68
02-04-1996,12.5,6.2,9,0,0,0,18.1,30.2,65
03-04-1996,11.6,4.2,8.1,0,0,0,13.2,25.9,77
04-04-1996,16.1,8.4,11.9,0,0,0,10.8,19.4,39
05-04-1996,14.9,11.5,13.2,6.4,6.4,0,14.3,25.2,291
06-04-1996,19.5,12.6,16.3,1.8,1.8,0,9.1,16.2,294
07-04-1996,20.5,13.6,16.1,20.4,20.4,0,21.3,32.8,85
08-04-1996,19.9,12.1,15.9,4,4,0,19.9,33.1,60
09-04-1996,11.9,9.2,10.6,14.6,14.6,0,22.7,37.4,77
10-04-1996,11.2,9.7,10.8,1.2,1.2,0,19.9,32.8,52
11-04-1996,16.8,10.9,13.9,0,0,0,17.8,29.5,25
12-04-1996,12.7,9.8,10.9,6.9,6.9,0,16.1,26.6,23
13-04-1996,12.9,10.2,11.7,7.3,7.3,0,13.8,22.3,61
14-04-1996,15.1,11.4,12.8,6.9,6.9,0,10.1,19.4,71
15-04-1996,16.6,11.6,13.3,8.1,8.1,0,18.4,28.8,260
16-04-1996,23.6,13.8,18.2,0,0,0,22.7,38.2,266
17-04-1996,27,17,21,11.1,11.1,0,20.6,28.8,58
18-04-1996,23,14.9,19.4,43.9,43.9,0,29.5,48.6,60
19-04-1996,18.1,11.9,15.3,0,0,0,32.2,55.8,75
20-04-1996,19.7,13.4,15.9,0,0,0,19,32,72
21-04-1996,18.7,11.4,15.1,0,0,0,15.7,27,85
22-04-1996,21,11.1,16.2,0,0,0,12,18.4,285
23-04-1996,24.5,13.4,19,0,0,0,13.6,24.8,309
24-04-1996,26.4,17,21.3,0.9,0.9,0,17.1,28.4,297
25-04-1996,22.9,16.5,20.7,0.3,0.3,0,6.4,12.2,54
26-04-1996,27.4,19.1,23.1,0,0,0,12.4,22.7,305
27-04-1996,29,22.6,25.2,0.9,0.9,0,16.6,33.5,282
28-04-1996,26.4,21.3,23.2,19.8,19.8,0,20.7,34.2,243
29-04-1996,27.8,20.7,23.9,5.2,5.2,0,14.1,27.4,136
30-04-1996,27,20.4,23.3,0,0,0,15.5,24.5,66
01-05-1996,28.9,21.7,25,0,0,0,20.9,33.8,63
02-05-1996,28.9,22.5,25.6,7.4,7.4,0,25.6,47.2,347
03-05-1996,24.8,16.7,20.5,46,46,0,27,45.7,172
04-05-1996,21.1,15.8,18.4,0.2,0.2,0,19.5,34.2,72
05-05-1996,23,17.3,21,3.9,3.9,0,15.6,28.1,331
06-05-1996,22.5,19.6,21.3,29.9,29.9,0,19.7,32.8,30
07-05-1996,22.9,17.5,19.9,0.3,0.3,0,16.6,28.8,115
08-05-1996,25.4,15.4,20.9,0,0,0,12,22.3,58
09-05-1996,23.1,16.2,20,4.9,4.9,0,19,28.8,248
10-05-1996,17.5,16.5,16.9,10.4,10.4,0,15.7,29.2,264
11-05-1996,23.2,16.5,20.3,0.6,0.6,0,13.1,21.6,87
12-05-1996,25.5,18.1,21.6,0,0,0,9,18.7,46
13-05-1996,27.1,22,24.3,0,0,0,16,25.6,26
14-05-1996,26.2,19.5,22.7,0.2,0.2,0,24.8,39.6,61
15-05-1996,19.6,16,17.4,19.8,19.8,0,26.4,44.6,78
16-05-1996,22.4,16.9,19.8,0.3,0.3,0,16.2,28.8,88
17-05-1996,24.8,19.7,22.1,0.5,0.5,0,13,22.3,82
18-05-1996,24.9,20.9,22.8,6.7,6.7,0,7.3,14.8,100
19-05-1996,25,20.1,22.5,2.1,2.1,0,9.2,14,211
20-05-1996,28,21.8,25.1,0,0,0,7.1,11.5,187
21-05-1996,30.5,21.2,26.3,0,0,0,13.6,22,70
22-05-1996,31.5,23.2,26.9,0,0,0,16,24.1,38
23-05-1996,30.2,21.5,25.7,0,0,0,9.3,20.9,19
24-05-1996,30.6,22.7,26.9,25.2,25.2,0,22.5,42.8,22
25-05-1996,23,19.4,21.2,39.5,39.5,0,24,46.4,16
26-05-1996,27,20.8,23.6,0,0,0,9.9,14.8,307
27-05-1996,28.4,22.3,25.3,0.3,0.3,0,18.8,29.2,67
28-05-1996,27.7,21.5,24.1,0,0,0,16.2,29.9,78
29-05-1996,27.2,22.5,24.3,1.4,1.4,0,12.8,22,27
30-05-1996,27.5,22.8,24.8,2.4,2.4,0,12.3,21.2,336
31-05-1996,23.8,21.8,22.7,31,31,0,18.2,30.6,35
01-06-1996,24.1,22.4,23.4,37.6,37.6,0,11.8,31.7,309
02-06-1996,26.2,23.9,24.9,22.9,22.9,0,16.3,32.8,277
03-06-1996,28.7,24.6,26.1,29.2,29.2,0,10.8,29.2,345
04-06-1996,31.9,23.8,27.2,42.7,42.7,0,17.5,54.7,44
05-06-1996,23.1,20.9,21.7,6.7,6.7,0,21.1,58,81
06-06-1996,30.8,22.7,26.8,7.8,7.8,0,15.6,36,114
07-06-1996,30.9,23.6,26.7,0.8,0.8,0,15.8,27.7,92
08-06-1996,31.2,25.1,28,0.8,0.8,0,12.3,22.7,85
09-06-1996,32.1,24.5,27.9,3.8,3.8,0,14,29.2,126
10-06-1996,29.1,24,26,2.3,2.3,0,15.2,26.3,117
11-06-1996,30,24.2,26.6,0.5,0.5,0,19,32.8,106
12-06-1996,29.5,24.8,27.1,0.3,0.3,0,12.1,24.1,279
13-06-1996,29.6,25,27,1.9,1.9,0,19.9,32,274
14-06-1996,31.1,26.6,28.4,0.6,0.6,0,20.5,34.2,267
15-06-1996,30.3,26.2,27.8,2,2,0,18.1,33.1,269
16-06-1996,30.2,26.1,28,0,0,0,23.2,45.4,263
17-06-1996,31.1,26.6,28.6,0.7,0.7,0,28.9,49.3,243
18-06-1996,32.2,27,29.3,1.2,1.2,0,24.5,40,252
19-06-1996,32,21.7,28.8,18.9,18.9,0,28.4,51.5,226
20-06-1996,22.2,19.9,21.1,33.4,33.4,0,16.3,28.1,232
21-06-1996,29.4,21.9,25.8,0,0,0,18.4,38.5,258
22-06-1996,31.2,25.1,27.9,7.6,7.6,0,17.7,26.6,290
23-06-1996,29,25.9,27,23.6,23.6,0,20.4,37.4,276
24-06-1996,28.3,21.4,24.1,47,47,0,25.4,38.9,120
25-06-1996,23.2,21.6,22.4,24.9,24.9,0,14.2,29.2,50
26-06-1996,29.2,23.5,26.7,17.5,17.5,0,19.4,35.6,257
27-06-1996,31,26.9,28.6,1.3,1.3,0,23.5,42.5,255
28-06-1996,31.9,27,29,0.4,0.4,0,29.2,46.8,259
29-06-1996,27.9,26.1,26.8,37.6,37.6,0,17.7,38.9,232
30-06-1996,28.2,25.2,26.7,23,23,0,24,52.2,247
01-07-1996,30.2,26,27.4,29.2,29.2,0,21.2,39.6,270
02-07-1996,30.3,27,28.3,11.1,11.1,0,20.5,36,291
03-07-1996,32,27.6,29.5,0,0,0,26,44.3,259
04-07-1996,32.2,27.5,29.6,0,0,0,23.2,41,247
05-07-1996,32.2,27.4,29.7,8.6,8.6,0,19.9,37.8,240
06-07-1996,30.6,27.4,28.7,8.5,8.5,0,12.7,36,271
07-07-1996,32.7,27.2,30,5.5,5.5,0,18.4,26.6,329
08-07-1996,32,26.9,28.6,5.1,5.1,0,11.9,19.8,26
09-07-1996,29.1,25.9,27.8,35.1,35.1,0,13.1,36,284
10-07-1996,27.5,24.2,25.7,45.6,45.6,0,12.6,36.7,153
11-07-1996,25.8,22.9,24.6,20.1,20.1,0,20.8,34.6,83
12-07-1996,29.1,24,26.5,0.1,0.1,0,16.8,32.4,41
13-07-1996,29,25.5,26.6,9.1,9.1,0,18.4,34.6,281
14-07-1996,30.9,26.2,28.3,6.5,6.5,0,23.1,40.3,266
15-07-1996,27,25.8,26.2,46.8,46.8,0,22,45.4,276
16-07-1996,31.6,27.5,29.5,0,0,0,20.9,36,273
17-07-1996,32.1,27.9,29.6,0,0,0,24.8,42.1,269
18-07-1996,32.6,27.6,29.8,0.2,0.2,0,14.8,35.3,274
19-07-1996,32.3,27.9,29.8,2.6,2.6,0,16,31.7,277
20-07-1996,32.3,28.5,30.3,0.6,0.6,0,18.5,33.8,275
21-07-1996,34.1,28.5,31.3,0,0,0,17.9,32,265
22-07-1996,34.7,28.5,31.8,0,0,0,11.9,20.9,289
23-07-1996,34.3,29.1,31.6,0,0,0,14,27,275
24-07-1996,34.5,28.3,31.6,0,0,0,14.1,27.7,272
25-07-1996,35.3,29.5,32.4,0,0,0,15.9,25.6,352
26-07-1996,34.5,28.2,31.4,0,0,0,21.6,34.9,29
27-07-1996,33.1,27,29.9,0.9,0.9,0,23.9,41,12
28-07-1996,32.3,27.8,29.8,3.3,3.3,0,20.6,43.6,314
29-07-1996,33.3,27.8,30.7,0,0,0,18.3,32.4,295
30-07-1996,34.4,29.2,31.8,0,0,0,13.7,23.8,56
31-07-1996,35.1,28.1,31.4,0.3,0.3,0,29.7,47.9,71
01-08-1996,32.4,25.6,28.7,17.7,17.7,0,38.6,65.9,60
02-08-1996,27.1,25.7,26.4,66.6,66.6,0,33.6,67,321
03-08-1996,31,26.5,29.5,1.6,1.6,0,24.6,43.9,293
04-08-1996,32.5,28.1,30.2,0.1,0.1,0,20.5,40.7,275
05-08-1996,32.9,27.4,30.4,0.4,0.4,0,15.5,29.9,266
06-08-1996,34,28,30.7,0,0,0,15.4,29.9,267
07-08-1996,34.2,29.6,31.6,0.6,0.6,0,10.1,19.1,97
08-08-1996,34.7,29.3,31.7,0.4,0.4,0,11.4,19.4,86
09-08-1996,34.3,28.4,31,3.9,3.9,0,12.3,23,22
10-08-1996,33.7,28.7,30.9,0,0,0,10.6,23.4,268
11-08-1996,33.6,27,30.3,11.5,11.5,0,17.7,28.8,98
12-08-1996,30.7,26.4,28.4,6.5,6.5,0,20.2,33.5,88
13-08-1996,31,26,28.4,1.4,1.4,0,18.8,32.8,85
14-08-1996,32,26.5,29.1,0.3,0.3,0,10.4,20.5,73
15-08-1996,32.3,26.4,29.4,4.6,4.6,0,10,19.8,336
16-08-1996,32,26.1,28.5,6,6,0,12.3,23.8,299
17-08-1996,31.4,25.5,27.8,19.8,19.8,0,11.9,23.4,328
18-08-1996,28.8,25,26.5,42.1,42.1,0,16.7,34.6,284
19-08-1996,29.5,25,27.2,5,5,0,15.3,33.5,255
20-08-1996,31.6,27.2,29.2,0.8,0.8,0,10,23.4,222
21-08-1996,31.8,27.9,29.4,4.1,4.1,0,8.3,18.4,125
22-08-1996,31.5,26.3,28.5,11,11,0,13.8,29.9,297
23-08-1996,27.9,25,26.2,43.3,43.3,0,16.4,35.3,69
24-08-1996,30.2,25.5,27.5,1.1,1.1,0,18.3,30.2,64
25-08-1996,31.3,26.5,28.6,3.3,3.3,0,12.3,22.3,42
26-08-1996,32,27,29.2,0.4,0.4,0,11.7,27.7,254
27-08-1996,31.5,25.4,28,16.1,16.1,0,13.7,27,36
28-08-1996,29.4,24.9,26.8,2.8,2.8,0,16.6,29.5,68
29-08-1996,30.2,23.6,26.3,35.5,35.5,0,19.9,35.6,70
30-08-1996,24.5,22.4,23.4,39.9,39.9,0,22.9,37.8,79
31-08-1996,25.5,22.6,24.2,0.8,0.8,0,22.4,37.8,86
01-09-1996,28.2,23.8,25.7,0,0,0,13.6,24.1,84
02-09-1996,29.1,23.5,26.2,0.1,0.1,0,12,22.3,82
03-09-1996,29.9,23.2,26.5,0,0,0,15.6,25.9,71
04-09-1996,30,23.6,26.4,0,0,0,10.3,18,52
05-09-1996,30.5,24.6,27.5,0,0,0,9.9,21.6,329
06-09-1996,31.8,25.1,28.2,0,0,0,16.2,25.6,77
07-09-1996,30.6,24.7,27.3,0,0,0,15.5,25.6,92
08-09-1996,31,25,27.9,0,0,0,21.7,36,84
09-09-1996,30.3,24,26.6,0,0,0,23.9,40.7,76
10-09-1996,30.5,25,27.7,0,0,0,15.6,26.6,72
11-09-1996,31.9,26.7,29.3,0,0,0,11.1,18.4,60
12-09-1996,32.7,25.9,28.7,0.4,0.4,0,16.2,29.9,87
13-09-1996,31.2,25.5,27.9,0.1,0.1,0,14.6,25.9,76
14-09-1996,31.4,25.9,27.9,6,6,0,14.5,24.5,34
15-09-1996,31.4,25.5,28.2,2.1,2.1,0,11.5,20.9,40
16-09-1996,31.1,25.9,28.2,0.9,0.9,0,12.9,23.4,63
17-09-1996,32.2,26.3,29.1,0.1,0.1,0,9.4,19.1,342
18-09-1996,33.2,25.9,29.5,0.3,0.3,0,15.3,24.5,107
19-09-1996,29.1,22.5,25.6,2.8,2.8,0,24.6,41.4,70
20-09-1996,25.7,21.8,23.3,1.6,1.6,0,23.1,40.3,70
21-09-1996,24.9,21.1,22.8,3.2,3.2,0,18,34.2,85
22-09-1996,24.5,20.5,22.1,0.5,0.5,0,12.2,21.2,53
23-09-1996,27.1,21.8,24.3,0,0,0,12.2,24.8,45
24-09-1996,26.6,21.8,23.9,0,0,0,10.2,20.9,38
25-09-1996,28.8,23.4,25.7,0.1,0.1,0,14.2,23.4,55
26-09-1996,28.4,21.8,25.3,0,0,0,19.3,29.2,57
27-09-1996,27.4,20,23.2,0.1,0.1,0,18.3,31,69
28-09-1996,26.5,20.5,23.2,0,0,0,19.5,39.6,84
29-09-1996,26.4,20.6,23.2,0,0,0,21.7,38.9,81
30-09-1996,26.8,20,23.2,0,0,0,22.8,39.2,74
01-10-1996,27.3,20.8,23.9,0,0,0,13,23.8,87
02-10-1996,28.1,21.2,24.6,0,0,0,9.4,18.4,87
03-10-1996,28.5,21.1,24.7,0,0,0,13,23.8,62
04-10-1996,29.1,21,24.8,0,0,0,13.2,25.2,58
05-10-1996,30.8,19.7,26.3,2.2,2.2,0,23.9,51.1,272
06-10-1996,18.7,14.6,16.2,24.7,24.7,0,26.7,44.6,85
07-10-1996,14.9,14.4,14.7,27.5,27.5,0,22.9,37.1,87
08-10-1996,15.4,14.5,15.1,12,12,0,14,23.4,92
09-10-1996,18.1,15.7,16.9,3.2,3.2,0,13.2,23.4,77
10-10-1996,21.4,17.1,19.4,0.8,0.8,0,8.4,17.6,75
11-10-1996,22.6,18,19.6,2.8,2.8,0,11.7,18.4,76
12-10-1996,24,18.2,20.7,0,0,0,15.1,26.6,82
13-10-1996,24.5,18.5,21.2,0,0,0,13.3,27,94
14-10-1996,24.3,17.6,20.7,0,0,0,16.3,30.6,85
15-10-1996,24.2,17.3,20.5,0,0,0,14,24.5,58
16-10-1996,25.1,18.5,21.1,0,0,0,13.2,24.8,355
17-10-1996,26,17.5,21.8,0,0,0,14.7,23.8,129
18-10-1996,23.5,17.2,20.1,0,0,0,16.6,28.4,80
19-10-1996,24.4,16.5,20.1,0,0,0,16.7,27.4,52
20-10-1996,22.1,14.9,18.2,0,0,0,19.2,33.8,49
21-10-1996,22.7,16.1,19.9,0,0,0,13.4,23.4,62
22-10-1996,25.4,19.5,21.7,0,0,0,13.7,23.4,68
23-10-1996,26.4,19.2,22.4,0,0,0,17.3,28.1,76
24-10-1996,25,17.8,21.1,0,0,0,21.2,34.6,76
25-10-1996,21.9,15.6,18.6,0,0,0,25.3,40.7,76
26-10-1996,20.7,13.8,17,0,0,0,20.6,35.3,65
27-10-1996,21.2,15.1,18.9,1.2,1.2,0,8.9,25.9,330
28-10-1996,23.5,18.1,20.2,0,0,0,11.9,21.6,302
29-10-1996,26.4,19.5,22.5,0.4,0.4,0,12.3,19.1,307
30-10-1996,29.9,19.9,24.3,0,0,0,12.6,25.6,312
